T_cells	CD8_T_cells	Cytotoxic_lymphocytes	B_lineage	NK_cells	Monocytic_lineage	Myeloid_dendritic_cells	Neutrophils	Endothelial_cells	Fibroblasts
TCGA-44-6776-01A	1.63716838528311	1.71931762373762	1.16624350272485	1.55593071474473	0.233496958608536	2.48242956615853	2.98507649057572	2.84635238719959	3.69137257881177	5.12862691986701
TCGA-95-7944-01A	3.18593277237835	4.2119085022494	3.02792198084095	1.6949446914061	1.93161653998484	4.36815956168854	1.58964354495371	1.97610333967021	2.26956298336048	6.19296503328721
TCGA-MP-A4SW-01A	2.80051583140959	1.79511648007732	1.27428098932705	3.67079221388733	0.289475439041029	3.98054890066416	2.63854542086062	2.38388365206215	2.85097326003894	5.95481209164109
TCGA-49-4487-01A	3.37002025970144	3.32456545864626	1.99846067421651	4.65922245089389	0.555157289702891	3.68574787124638	2.70363381125492	2.06189673097308	3.17379763933543	7.22063481222998
TCGA-05-4403-01A	2.10486018248904	1.68137522675831	1.13819355781585	1.82847434183828	0.384160722964692	4.10816955474551	2.66889299577083	2.53867304221221	3.1345729494164	6.24649579360013
TCGA-55-8512-01A	1.79784778408103	3.70178049267506	1.67295596815946	1.55562840181015	0.555763957466415	2.92313918953862	1.67336466327782	3.80117595843944	3.52071309030942	5.65754058469019
TCGA-44-7659-01A	2.29688156624981	1.54246442046924	1.24831533041549	3.2940268308184	0.236251052647589	3.30318123789296	3.6351877456043	2.72521927194968	2.88565599478139	5.55139323908887
TCGA-91-6848-01A	3.0532302740045	3.09065414654461	2.18236943299377	2.43741306694547	1.02027614717389	4.96502602950208	3.28664695475566	2.18244959347666	4.53987616338798	8.31743814067477
TCGA-55-6986-01A	2.18283203036655	1.61241836067432	1.23219461791616	2.83955117811119	0.244330324583802	3.57830398697093	3.62959907213918	2.64732079721934	3.34091837002514	5.69627531827729
TCGA-50-5932-01A	1.2501693781212	0.902860691397034	1.00308194349993	1.35290401812062	0.202994510349101	3.3697752465211	2.00527425882801	2.84356485959381	3.34015666810356	5.20064794472341
TCGA-55-6971-01A	3.64555772702065	3.67862814021051	2.85937712780346	4.26582788505915	1.12845457977764	4.88090943557574	2.74432138574435	3.25852748035179	3.71242228771227	6.83295806299505
TCGA-55-7728-01A	2.81261367686543	2.15634709425968	1.47200498727899	3.17873124579966	0.553301813393111	4.82216369380324	3.92323913487592	2.30993990015916	2.00990139396196	4.74619479288854
TCGA-44-6779-01A	2.83782123225519	4.04002866034676	3.16100193918366	1.28851416487634	1.64685883575336	5.36896036172249	2.61824904660465	2.69140945535294	2.82409962154157	6.84823145944602
TCGA-MP-A4TK-01A	2.97039119132843	2.62464544217566	1.52705911406696	3.61461925897149	0.603509594835008	4.07232143801943	3.73838073342062	2.38699700536808	3.55249584530448	8.24798843678112
TCGA-86-A4P7-01A	3.04270421329942	3.13662288436745	2.38474954332451	3.85207547799611	0.685312892151149	4.35752091837627	2.61573866351245	2.64863974291718	4.56250493517348	6.61018286934439
TCGA-78-7162-01A	2.71343770702957	3.00216680039554	2.19668986115647	3.21388273255304	0.687808881675924	3.78109473209971	3.70549265644025	2.83273500443656	4.97856139978664	5.95534204758464
TCGA-69-8255-01A	2.91605112574277	3.9398997374739	2.32349562795076	2.81603628332994	0.65352189611797	3.98115116558962	1.61483934534135	2.47524907254918	2.18127499634526	4.62298349261268
TCGA-05-4432-01A	2.65706738527876	3.22476573188876	1.6249549736468	3.08976541967828	0.477308428122191	3.89576093483736	2.19150890486858	3.00743001543831	3.31120382503337	6.68357386077059
TCGA-55-A492-01A	1.64595774978353	1.17712120077797	0.861987364740533	1.15901391812965	0.448760864204152	2.80157241007836	2.06456211176323	2.86403338503313	3.34480438850598	4.51427763471316
TCGA-50-5931-01A	1.50846335320918	3.55840271131471	2.50813146315755	1.11904416171011	0.155956067527213	2.65934519731592	0.880671597007315	2.40114890170628	3.00916888099285	7.64391799656911
TCGA-97-A4LX-01A	3.98188046021246	3.42844196032856	2.37871595842181	4.6629685631601	0.818357465859069	5.09502643540776	4.14055619996668	2.53198299479598	3.37588014229995	7.71869239166844
TCGA-50-6597-01A	2.69413842614513	2.47561382727342	1.01188532664939	2.69419936243367	0.10212503724935	2.60108842340651	4.06098016351372	2.00100000975143	2.09225642356066	4.83034161966525
TCGA-MP-A5C7-01A	1.46274582343652	0.337263956392403	1.05277783410095	1.28088887770965	0.581873399512067	2.50132016257111	2.52336695841967	3.07618893245139	3.44250203236723	4.76156035091192
TCGA-38-4628-01A	1.28227005045849	4.8960436417632	0.452018988735183	0.862451324983957	0.0478421163829174	3.38000720784401	2.95564899922125	2.05908674114093	2.66530618983564	6.98525799790441
TCGA-55-8096-01A	2.21441863717589	2.1838983562241	1.25003155739107	3.14836354745405	0.300949829796673	4.13465608775247	2.02464849694631	2.20493351379947	3.61495194860415	7.3404025083841
TCGA-73-4666-01A	3.28269640186507	4.58574021235428	2.93880335402466	1.20485292941916	1.29403510859215	5.20644291822246	2.57836118398899	2.51079400401123	2.69588145144751	6.15679947698743
TCGA-53-7813-01A	2.19036523101943	3.30770136535519	1.27524603378139	2.44271024048106	0.330776971713598	2.55828760678226	1.15653123780657	2.19544937277026	1.97196389538631	5.09801306450861
TCGA-93-A4JO-01A	3.4702597845145	3.52569050027374	2.26031209826505	3.84525086676279	0.806195014017347	4.52035145848445	4.02812430174787	2.73379341938887	3.57583486414898	6.46728952281029
TCGA-55-A48X-01A	3.33752674199608	2.94394601708352	1.85198522110904	5.60677629206304	0.702272465357069	3.71417235710808	3.69830887015541	2.99313595924783	3.62766558267819	6.90517329392099
TCGA-91-6836-01A	1.97415680832794	2.06624794457195	1.59336112480026	1.85339580852856	0.575854789008803	3.03179821479401	2.08875772198237	2.43796610329633	2.68763820290451	5.81520555171622
TCGA-78-7540-01A	1.46031575747908	1.05946042048373	1.04535615061374	1.73473330886144	0.337274371635587	3.20836879099401	2.31698434454965	2.20793019804943	3.126246318241	4.33089132385005
TCGA-49-4488-01A	2.48103535090257	3.56683109390203	1.66671895750589	2.31069913912181	0.431568759750304	3.66532553661809	4.47905462424655	2.41049668152198	2.33908864327649	6.3651108693257
TCGA-55-8090-01A	2.25012735513662	1.21472532623438	0.819530330624732	2.25697170392028	0.226322146715957	3.60755040436027	3.2666477752701	2.67980394933814	3.24707992993177	6.55687771863856
TCGA-44-7662-01A	2.42003585602088	2.31455919232046	1.82450158253087	1.94375124055276	1.01916925337168	4.11092528355295	1.99492921524965	2.5346661685159	3.35940194259279	8.75165789332508
TCGA-55-7283-01A	2.33490365355198	2.40363773954562	1.82849498698981	1.50141425412885	0.39873694678871	3.80939348397613	3.5264981263562	2.82788182673847	3.76677683876737	5.41600506983846
TCGA-44-3917-01A	1.46902020545193	2.09145539100832	1.08140586805135	1.67853779595098	0.21049454544421	3.15843116444059	1.99773787612298	1.49699221792872	1.50400098148099	5.02408440076491
TCGA-62-8398-01A	2.38924807635359	1.72561742447067	1.27516247097199	1.84415080898416	0.572797328988803	4.33124106357831	3.12993948512584	3.57213085096611	3.53867217189654	6.94353118115806
TCGA-55-8208-01A	3.36140170992598	3.71658154298578	2.45046408149262	4.28148495440707	0.89195202050256	5.38742739400332	3.13191442709144	2.90232416970816	3.55802195794647	7.48904921809023
TCGA-78-7536-01A	2.45107967709903	2.13427718236885	1.23529229233768	1.60292496331283	0.380654119808121	4.23602980783053	1.0272838757027	2.205131620347	2.53764838213836	5.2199493125709
TCGA-69-7979-01A	1.6404315425026	1.16484340792125	0.979163468355263	0.824156737223049	0.501541819734889	3.23926184738117	1.63826668328426	2.43331638644976	2.60630213104245	7.09214075785752
TCGA-97-8172-01A	3.66055793521127	3.1997762236888	1.91048185505534	5.18376038430764	0.578336196388494	4.38392426579903	4.01493437093427	2.8957934169986	3.71185290866335	6.80470350183683
TCGA-50-6592-01A	3.04293766488556	3.49769451545199	2.70971386033575	2.42524159105386	1.03613550093077	4.75869159976448	1.6860205178363	2.84285275982047	3.03043078694639	7.51557011112919
TCGA-73-4677-01A	1.99984511872062	2.19318689772895	1.2551892813811	2.10190439215896	0.277755931545271	3.41968543716567	3.23952726200021	3.23526778291374	3.59349679473685	5.25803981284223
TCGA-55-A491-01A	2.06894041047337	3.44394649768979	1.19197508274784	3.02284948583361	0.337543556326193	4.2887005422522	1.79596440120214	2.22672510017453	2.62186524889671	6.36420768343906
TCGA-MP-A4SY-01A	1.7855014305831	0.745644457279091	0.912485951376336	1.50922375846853	0.293735045539088	4.0372941582591	3.35171631973959	2.56087725432491	2.64760795416963	7.92707292263312
TCGA-44-6147-01B	3.03502110693098	2.55599043628829	1.7924764170047	4.07826909946252	1.08076892502394	3.87723277993987	2.18962298673327	2.66384115665166	3.5401053795253	5.80520761200519
TCGA-44-A47G-01A	3.61358124641554	3.15097498633923	2.08803747721411	3.79376108884681	0.59961144029347	4.40154121897334	4.24556127267503	2.32726412378597	2.87058902151957	7.19682156340883
TCGA-05-4389-01A	3.21723237217793	4.45702534659828	2.20903834044318	1.96902926544574	0.529573311886194	4.50550468004272	4.88309743698003	2.69997643037133	2.56085934460774	5.46919196737549
TCGA-44-6774-01A	2.34667169774226	1.20902304343834	0.990942702057297	2.04181220636787	0.416492386335133	4.16406440317024	2.42809734441681	2.60108096753522	4.03618182860863	9.24991728896949
TCGA-95-7562-01A	2.06031825323606	2.07050323957491	1.40605876533843	1.4371875872206	0.268846640196562	3.57937701130925	1.83237741473798	2.31215092379517	2.87250203148707	6.55548044643013
TCGA-86-7714-01A	1.93888181508439	1.30994924475576	1.05963357378634	0.999429329473312	0.105563508177498	4.19529338931609	5.80922392725551	3.02468458465603	3.16226678440706	6.36513453567993
TCGA-99-8025-01A	1.74079538241795	1.08743756551056	0.971652493128618	2.4894575492899	0.193278709175599	3.40166374908135	1.73894021988681	2.42360683152618	3.50824028630928	6.831879222721
TCGA-86-8076-01A	3.23639059833153	4.12745839830988	1.71906115532177	3.66601883455291	0.503291575415545	4.29175458199079	3.92448368476972	2.9215164253754	3.33162111740644	6.41574378406872
TCGA-86-8359-01A	3.23592981009712	4.23087733305114	2.45183927475541	1.65343424225108	0.998811779127752	3.51978027596752	2.09254506545014	3.11494465015209	2.62084299070827	6.29231226368994
TCGA-05-4398-01A	2.66888013262016	2.32479062582293	1.48307060878227	2.53198943743042	0.39294827316934	4.67551245920113	3.58155065719423	2.36275700214835	2.8864295152335	6.93322971741074
TCGA-86-8075-01A	2.32087779987753	1.50195876834834	1.05496554137411	2.59930073726911	0.312250307698028	4.44664251272072	2.52433574245716	2.35516337611781	3.69315852939374	8.32980329204446
TCGA-44-3396-01A	3.1416695199354	3.28498425079668	1.81735153102966	2.79435351328451	0.453235633377867	4.62732558429903	3.13480011090562	3.10096763996445	3.07104905091702	7.81425739641745
TCGA-50-5944-01A	1.62672979474843	1.46355387517566	0.812029529267031	1.61591374904072	0.144966723960907	3.5386899547295	2.22611835362764	2.31944521508141	3.3937410895546	6.98059864533075
